30-12-2014 19:39 - [garden]   Humidity:23.05,          Temperature:23.96;
30-12-2014 19:40 - [server_room]   Humidity:41.35,          Temperature:17.60;
30-12-2014 19:40 - [garden]   Humidity:23.05,          Temperature:24.00;
30-12-2014 19:41 - [server_room]   Humidity:41.35,          Temperature:17.60;
30-12-2014 19:41 - [garden]   Humidity:23.05,          Temperature:24.00;
30-12-2014 19:42 - [server_room]   Humidity:41.34,          Temperature:17.60;
30-12-2014 19:42 - [garden]   Humidity:23.05,          Temperature:24.00;
30-12-2014 19:42 - [server_room]   Humidity:41.35,          Temperature:17.56;
30-12-2014 19:42 - [garden]   Humidity:23.05,          Temperature:24.00;
30-12-2014 19:43 - [server_room]   Humidity:40.83,          Temperature:17.68;
30-12-2014 19:43 - [garden]   Humidity:23.06,          Temperature:24.08;
30-12-2014 19:43 - [server_room]   Humidity:41.35,          Temperature:17.68;
30-12-2014 19:43 - [garden]   Humidity:23.06,          Temperature:24.08;
30-12-2014 19:44 - [server_room]   Humidity:41.36,          Temperature:17.72;
30-12-2014 19:44 - [garden]   Humidity:23.06,          Temperature:24.08;
30-12-2014 19:44 - [server_room]   Humidity:41.36,          Temperature:17.75;
30-12-2014 19:44 - [garden]   Humidity:23.06,          Temperature:24.12;
30-12-2014 19:45 - [server_room]   Humidity:41.38,          Temperature:17.84;
30-12-2014 19:45 - [garden]   Humidity:23.06,          Temperature:24.16;
30-12-2014 19:45 - [server_room]   Humidity:40.85,          Temperature:17.88;
30-12-2014 19:45 - [garden]   Humidity:23.06,          Temperature:24.08;
30-12-2014 19:46 - [server_room]   Humidity:40.85,          Temperature:17.92;
30-12-2014 19:46 - [garden]   Humidity:23.06,          Temperature:24.16;
30-12-2014 19:46 - [server_room]   Humidity:40.86,          Temperature:17.92;
30-12-2014 19:46 - [garden]   Humidity:23.06,          Temperature:24.16;
30-12-2014 19:47 - [server_room]   Humidity:40.34,          Temperature:18.12;
30-12-2014 19:47 - [garden]   Humidity:23.07,          Temperature:24.16;
30-12-2014 19:48 - [server_room]   Humidity:40.34,          Temperature:18.07;
30-12-2014 19:48 - [garden]   Humidity:23.07,          Temperature:24.20;
30-12-2014 19:49 - [server_room]   Humidity:40.34,          Temperature:18.04;
30-12-2014 19:49 - [garden]   Humidity:23.07,          Temperature:24.24;
30-12-2014 19:49 - [server_room]   Humidity:40.34,          Temperature:18.07;
30-12-2014 19:49 - [garden]   Humidity:23.07,          Temperature:24.24;
30-12-2014 19:50 - [server_room]   Humidity:40.35,          Temperature:18.16;
30-12-2014 19:50 - [garden]   Humidity:23.07,          Temperature:24.20;
30-12-2014 19:50 - [server_room]   Humidity:40.35,          Temperature:18.24;
30-12-2014 19:50 - [garden]   Humidity:23.07,          Temperature:24.20;
30-12-2014 19:51 - [server_room]   Humidity:40.38,          Temperature:18.43;
30-12-2014 19:51 - [garden]   Humidity:23.07,          Temperature:24.28;
30-12-2014 19:51 - [server_room]   Humidity:40.38,          Temperature:18.48;
30-12-2014 19:51 - [garden]   Humidity:23.07,          Temperature:24.28;
30-12-2014 19:52 - [server_room]   Humidity:40.38,          Temperature:18.39;
30-12-2014 19:52 - [garden]   Humidity:22.49,          Temperature:24.28;
30-12-2014 19:52 - [server_room]   Humidity:40.38,          Temperature:18.43;
30-12-2014 19:52 - [garden]   Humidity:23.07,          Temperature:24.24;
30-12-2014 19:53 - [server_room]   Humidity:39.86,          Temperature:18.52;
30-12-2014 19:53 - [garden]   Humidity:23.07,          Temperature:24.24;
30-12-2014 19:53 - [server_room]   Humidity:39.86,          Temperature:18.52;
30-12-2014 19:53 - [garden]   Humidity:23.07,          Temperature:24.24;
30-12-2014 19:54 - [server_room]   Humidity:39.86,          Temperature:18.52;
30-12-2014 19:54 - [garden]   Humidity:23.07,          Temperature:24.32;
30-12-2014 19:55 - [server_room]   Humidity:39.86,          Temperature:18.52;
30-12-2014 19:55 - [garden]   Humidity:22.49,          Temperature:24.32;
30-12-2014 19:56 - [server_room]   Humidity:39.86,          Temperature:18.56;
30-12-2014 19:56 - [garden]   Humidity:23.07,          Temperature:24.32;
30-12-2014 19:56 - [server_room]   Humidity:39.86,          Temperature:18.56;
30-12-2014 19:56 - [garden]   Humidity:23.07,          Temperature:24.32;
30-12-2014 19:57 - [server_room]   Humidity:39.34,          Temperature:18.56;
30-12-2014 19:57 - [garden]   Humidity:22.49,          Temperature:24.32;
30-12-2014 19:57 - [server_room]   Humidity:39.87,          Temperature:18.56;
30-12-2014 19:57 - [garden]   Humidity:23.08,          Temperature:24.32;
30-12-2014 19:58 - [server_room]   Humidity:39.35,          Temperature:18.64;
30-12-2014 19:58 - [garden]   Humidity:22.49,          Temperature:24.40;
30-12-2014 19:58 - [server_room]   Humidity:39.34,          Temperature:18.60;
30-12-2014 19:58 - [garden]   Humidity:22.50,          Temperature:24.40;
30-12-2014 19:59 - [server_room]   Humidity:39.87,          Temperature:18.60;
30-12-2014 19:59 - [garden]   Humidity:22.50,          Temperature:24.44;
30-12-2014 19:59 - [server_room]   Humidity:39.86,          Temperature:18.56;
30-12-2014 19:59 - [garden]   Humidity:22.50,          Temperature:24.40;
30-12-2014 20:00 - [server_room]   Humidity:39.35,          Temperature:18.72;
30-12-2014 20:00 - [garden]   Humidity:22.50,          Temperature:24.44;
30-12-2014 20:00 - [server_room]   Humidity:39.35,          Temperature:18.72;
30-12-2014 20:00 - [garden]   Humidity:22.50,          Temperature:24.48;
30-12-2014 20:01 - [server_room]   Humidity:39.35,          Temperature:18.68;
30-12-2014 20:01 - [garden]   Humidity:22.50,          Temperature:24.48;
30-12-2014 20:02 - [server_room]   Humidity:39.36,          Temperature:18.75;
30-12-2014 20:02 - [garden]   Humidity:22.50,          Temperature:24.48;
30-12-2014 20:03 - [server_room]   Humidity:39.36,          Temperature:18.92;
30-12-2014 20:03 - [garden]   Humidity:22.50,          Temperature:24.52;
30-12-2014 20:03 - [server_room]   Humidity:39.37,          Temperature:18.92;
30-12-2014 20:03 - [garden]   Humidity:22.50,          Temperature:24.56;
30-12-2014 20:04 - [server_room]   Humidity:39.37,          Temperature:18.92;
30-12-2014 20:04 - [garden]   Humidity:21.92,          Temperature:24.56;
30-12-2014 20:04 - [server_room]   Humidity:39.37,          Temperature:18.96;
30-12-2014 20:04 - [garden]   Humidity:21.92,          Temperature:24.56;
30-12-2014 20:05 - [server_room]   Humidity:39.38,          Temperature:19.04;
30-12-2014 20:05 - [garden]   Humidity:22.51,          Temperature:24.60;
30-12-2014 20:05 - [server_room]   Humidity:39.38,          Temperature:19.04;
30-12-2014 20:05 - [garden]   Humidity:22.51,          Temperature:24.60;
30-12-2014 20:06 - [server_room]   Humidity:39.38,          Temperature:19.00;
30-12-2014 20:06 - [garden]   Humidity:22.50,          Temperature:24.52;
30-12-2014 20:06 - [server_room]   Humidity:39.38,          Temperature:19.00;
30-12-2014 20:06 - [garden]   Humidity:22.50,          Temperature:24.52;
30-12-2014 20:07 - [server_room]   Humidity:39.38,          Temperature:19.04;
30-12-2014 20:07 - [garden]   Humidity:22.51,          Temperature:24.56;
30-12-2014 20:07 - [server_room]   Humidity:39.39,          Temperature:19.07;
30-12-2014 20:07 - [garden]   Humidity:22.51,          Temperature:24.56;
30-12-2014 20:08 - [server_room]   Humidity:39.39,          Temperature:19.16;
30-12-2014 20:08 - [garden]   Humidity:22.50,          Temperature:24.56;
30-12-2014 20:09 - [server_room]   Humidity:39.39,          Temperature:19.12;
30-12-2014 20:09 - [garden]   Humidity:22.50,          Temperature:24.56;
30-12-2014 20:10 - [server_room]   Humidity:39.38,          Temperature:18.96;
30-12-2014 20:10 - [garden]   Humidity:21.92,          Temperature:24.64;
30-12-2014 20:10 - [server_room]   Humidity:39.38,          Temperature:18.88;
30-12-2014 20:10 - [garden]   Humidity:21.92,          Temperature:24.60;
30-12-2014 20:11 - [server_room]   Humidity:39.35,          Temperature:18.72;
30-12-2014 20:11 - [garden]   Humidity:21.92,          Temperature:24.64;
30-12-2014 20:11 - [server_room]   Humidity:39.88,          Temperature:18.72;
30-12-2014 20:11 - [garden]   Humidity:21.92,          Temperature:24.64;
30-12-2014 20:12 - [server_room]   Humidity:39.86,          Temperature:18.52;
30-12-2014 20:12 - [garden]   Humidity:21.93,          Temperature:24.64;
30-12-2014 20:12 - [server_room]   Humidity:40.39,          Temperature:18.48;
30-12-2014 20:12 - [garden]   Humidity:21.93,          Temperature:24.64;
30-12-2014 20:13 - [server_room]   Humidity:40.37,          Temperature:18.36;
30-12-2014 20:13 - [garden]   Humidity:21.92,          Temperature:24.64;
30-12-2014 20:13 - [server_room]   Humidity:40.37,          Temperature:18.36;
30-12-2014 20:13 - [garden]   Humidity:21.92,          Temperature:24.64;
30-12-2014 20:14 - [server_room]   Humidity:40.37,          Temperature:18.28;
30-12-2014 20:14 - [garden]   Humidity:21.93,          Temperature:24.68;
30-12-2014 20:14 - [server_room]   Humidity:40.36,          Temperature:18.24;
30-12-2014 20:14 - [garden]   Humidity:21.93,          Temperature:24.68;
30-12-2014 20:15 - [server_room]   Humidity:40.88,          Temperature:18.12;
30-12-2014 20:15 - [garden]   Humidity:21.93,          Temperature:24.68;
30-12-2014 20:16 - [server_room]   Humidity:40.88,          Temperature:18.12;
30-12-2014 20:16 - [garden]   Humidity:21.93,          Temperature:24.72;
30-12-2014 20:17 - [server_room]   Humidity:40.87,          Temperature:18.07;
30-12-2014 20:17 - [garden]   Humidity:21.93,          Temperature:24.72;
30-12-2014 20:17 - [server_room]   Humidity:40.87,          Temperature:18.07;
30-12-2014 20:17 - [garden]   Humidity:21.93,          Temperature:24.76;
30-12-2014 20:18 - [server_room]   Humidity:41.40,          Temperature:18.07;
30-12-2014 20:18 - [garden]   Humidity:21.93,          Temperature:24.76;
30-12-2014 20:18 - [server_room]   Humidity:41.40,          Temperature:18.07;
30-12-2014 20:18 - [garden]   Humidity:21.93,          Temperature:24.72;
30-12-2014 20:19 - [server_room]   Humidity:41.39,          Temperature:18.00;
30-12-2014 20:19 - [garden]   Humidity:21.93,          Temperature:24.72;
30-12-2014 20:19 - [server_room]   Humidity:41.39,          Temperature:18.00;
30-12-2014 20:19 - [garden]   Humidity:21.93,          Temperature:24.76;
30-12-2014 20:20 - [server_room]   Humidity:41.38,          Temperature:17.92;
30-12-2014 20:20 - [garden]   Humidity:21.93,          Temperature:24.76;
30-12-2014 20:20 - [server_room]   Humidity:41.38,          Temperature:17.88;
30-12-2014 20:20 - [garden]   Humidity:21.93,          Temperature:24.76;
30-12-2014 20:21 - [server_room]   Humidity:41.37,          Temperature:17.84;
30-12-2014 20:21 - [garden]   Humidity:21.93,          Temperature:24.80;
30-12-2014 20:21 - [server_room]   Humidity:41.37,          Temperature:17.80;
30-12-2014 20:21 - [garden]   Humidity:21.93,          Temperature:24.80;
30-12-2014 20:22 - [server_room]   Humidity:41.38,          Temperature:17.88;
30-12-2014 20:22 - [garden]   Humidity:21.94,          Temperature:24.84;
30-12-2014 20:23 - [server_room]   Humidity:41.38,          Temperature:17.88;
30-12-2014 20:23 - [garden]   Humidity:21.94,          Temperature:24.80;
30-12-2014 20:24 - [server_room]   Humidity:41.38,          Temperature:17.84;
30-12-2014 20:24 - [garden]   Humidity:21.94,          Temperature:24.80;
30-12-2014 20:24 - [server_room]   Humidity:41.38,          Temperature:17.88;
30-12-2014 20:24 - [garden]   Humidity:21.94,          Temperature:24.80;
30-12-2014 20:25 - [server_room]   Humidity:41.39,          Temperature:18.04;
30-12-2014 20:25 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:25 - [server_room]   Humidity:41.40,          Temperature:18.07;
30-12-2014 20:25 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:26 - [server_room]   Humidity:40.89,          Temperature:18.28;
30-12-2014 20:26 - [garden]   Humidity:21.94,          Temperature:24.80;
30-12-2014 20:26 - [server_room]   Humidity:40.89,          Temperature:18.32;
30-12-2014 20:26 - [garden]   Humidity:21.94,          Temperature:24.80;
30-12-2014 20:27 - [server_room]   Humidity:40.38,          Temperature:18.48;
30-12-2014 20:27 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:27 - [server_room]   Humidity:40.38,          Temperature:18.48;
30-12-2014 20:27 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:28 - [server_room]   Humidity:40.40,          Temperature:18.56;
30-12-2014 20:28 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:28 - [server_room]   Humidity:40.40,          Temperature:18.64;
30-12-2014 20:28 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:29 - [server_room]   Humidity:40.41,          Temperature:18.68;
30-12-2014 20:29 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:30 - [server_room]   Humidity:39.88,          Temperature:18.72;
30-12-2014 20:30 - [garden]   Humidity:21.94,          Temperature:24.92;
30-12-2014 20:31 - [server_room]   Humidity:39.89,          Temperature:18.80;
30-12-2014 20:31 - [garden]   Humidity:21.94,          Temperature:24.88;
30-12-2014 20:31 - [server_room]   Humidity:39.89,          Temperature:18.84;
30-12-2014 20:31 - [garden]   Humidity:21.94,          Temperature:24.92;
30-12-2014 20:32 - [server_room]   Humidity:39.36,          Temperature:18.88;
30-12-2014 20:32 - [garden]   Humidity:21.94,          Temperature:24.92;
30-12-2014 20:32 - [server_room]   Humidity:39.37,          Temperature:18.92;
30-12-2014 20:32 - [garden]   Humidity:21.94,          Temperature:24.92;
30-12-2014 20:33 - [server_room]   Humidity:39.37,          Temperature:18.92;
30-12-2014 20:33 - [garden]   Humidity:21.94,          Temperature:24.92;
30-12-2014 20:33 - [server_room]   Humidity:39.37,          Temperature:18.92;
30-12-2014 20:33 - [garden]   Humidity:21.94,          Temperature:24.92;
30-12-2014 20:34 - [server_room]   Humidity:39.36,          Temperature:18.84;
30-12-2014 20:34 - [garden]   Humidity:21.94,          Temperature:24.96;
30-12-2014 20:34 - [server_room]   Humidity:39.36,          Temperature:18.92;
30-12-2014 20:34 - [garden]   Humidity:21.94,          Temperature:24.96;
30-12-2014 20:35 - [server_room]   Humidity:39.38,          Temperature:19.07;
30-12-2014 20:35 - [garden]   Humidity:21.94,          Temperature:24.96;
30-12-2014 20:35 - [server_room]   Humidity:39.38,          Temperature:19.07;
30-12-2014 20:35 - [garden]   Humidity:21.94,          Temperature:24.96;
30-12-2014 20:36 - [server_room]   Humidity:39.40,          Temperature:19.20;
30-12-2014 20:36 - [garden]   Humidity:21.95,          Temperature:25.04;
30-12-2014 20:37 - [server_room]   Humidity:39.40,          Temperature:19.24;
30-12-2014 20:37 - [garden]   Humidity:21.95,          Temperature:25.04;
30-12-2014 20:38 - [server_room]   Humidity:39.40,          Temperature:19.20;
30-12-2014 20:38 - [garden]   Humidity:21.95,          Temperature:25.04;
30-12-2014 20:38 - [server_room]   Humidity:39.40,          Temperature:19.16;
30-12-2014 20:38 - [garden]   Humidity:21.95,          Temperature:25.04;
30-12-2014 20:39 - [server_room]   Humidity:39.40,          Temperature:19.20;
30-12-2014 20:39 - [garden]   Humidity:21.95,          Temperature:25.04;
30-12-2014 20:39 - [server_room]   Humidity:39.40,          Temperature:19.24;
30-12-2014 20:39 - [garden]   Humidity:21.95,          Temperature:25.08;
30-12-2014 20:40 - [server_room]   Humidity:38.87,          Temperature:19.28;
30-12-2014 20:40 - [garden]   Humidity:21.95,          Temperature:25.08;
30-12-2014 20:40 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:40 - [garden]   Humidity:21.95,          Temperature:25.08;
30-12-2014 20:41 - [server_room]   Humidity:38.87,          Temperature:19.28;
30-12-2014 20:41 - [garden]   Humidity:21.95,          Temperature:25.08;
30-12-2014 20:41 - [server_room]   Humidity:38.87,          Temperature:19.24;
30-12-2014 20:41 - [garden]   Humidity:21.95,          Temperature:25.12;
30-12-2014 20:42 - [server_room]   Humidity:38.87,          Temperature:19.28;
30-12-2014 20:42 - [garden]   Humidity:21.95,          Temperature:25.12;
30-12-2014 20:42 - [server_room]   Humidity:38.87,          Temperature:19.28;
30-12-2014 20:42 - [garden]   Humidity:21.96,          Temperature:25.16;
30-12-2014 20:43 - [server_room]   Humidity:38.87,          Temperature:19.36;
30-12-2014 20:43 - [garden]   Humidity:21.96,          Temperature:25.16;
30-12-2014 20:44 - [server_room]   Humidity:38.88,          Temperature:19.36;
30-12-2014 20:44 - [garden]   Humidity:21.96,          Temperature:25.16;
30-12-2014 20:45 - [server_room]   Humidity:39.41,          Temperature:19.24;
30-12-2014 20:45 - [garden]   Humidity:21.96,          Temperature:25.20;
30-12-2014 20:45 - [server_room]   Humidity:39.40,          Temperature:19.28;
30-12-2014 20:45 - [garden]   Humidity:21.96,          Temperature:25.20;
30-12-2014 20:46 - [server_room]   Humidity:39.41,          Temperature:19.24;
30-12-2014 20:46 - [garden]   Humidity:21.96,          Temperature:25.16;
30-12-2014 20:46 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:46 - [garden]   Humidity:21.96,          Temperature:25.20;
30-12-2014 20:47 - [server_room]   Humidity:39.41,          Temperature:19.24;
30-12-2014 20:47 - [garden]   Humidity:21.96,          Temperature:25.20;
30-12-2014 20:47 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:47 - [garden]   Humidity:21.96,          Temperature:25.24;
30-12-2014 20:48 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:48 - [garden]   Humidity:21.96,          Temperature:25.24;
30-12-2014 20:48 - [server_room]   Humidity:38.87,          Temperature:19.28;
30-12-2014 20:48 - [garden]   Humidity:21.96,          Temperature:25.28;
30-12-2014 20:49 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:49 - [garden]   Humidity:21.97,          Temperature:25.28;
30-12-2014 20:49 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:49 - [garden]   Humidity:21.96,          Temperature:25.28;
30-12-2014 20:50 - [server_room]   Humidity:38.88,          Temperature:19.36;
30-12-2014 20:50 - [garden]   Humidity:21.97,          Temperature:25.32;
30-12-2014 20:51 - [server_room]   Humidity:38.88,          Temperature:19.36;
30-12-2014 20:51 - [garden]   Humidity:21.97,          Temperature:25.32;
30-12-2014 20:52 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:52 - [garden]   Humidity:21.97,          Temperature:25.36;
30-12-2014 20:52 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:52 - [garden]   Humidity:21.97,          Temperature:25.36;
30-12-2014 20:53 - [server_room]   Humidity:39.41,          Temperature:19.20;
30-12-2014 20:53 - [garden]   Humidity:21.97,          Temperature:25.36;
30-12-2014 20:53 - [server_room]   Humidity:39.40,          Temperature:19.24;
30-12-2014 20:53 - [garden]   Humidity:21.97,          Temperature:25.40;
30-12-2014 20:54 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:54 - [garden]   Humidity:21.97,          Temperature:25.40;
30-12-2014 20:54 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:54 - [garden]   Humidity:21.97,          Temperature:25.44;
30-12-2014 20:55 - [server_room]   Humidity:39.41,          Temperature:19.24;
30-12-2014 20:55 - [garden]   Humidity:21.98,          Temperature:25.48;
30-12-2014 20:55 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 20:55 - [garden]   Humidity:21.98,          Temperature:25.48;
30-12-2014 20:56 - [server_room]   Humidity:38.88,          Temperature:19.36;
30-12-2014 20:56 - [garden]   Humidity:21.97,          Temperature:25.40;
30-12-2014 20:56 - [server_room]   Humidity:38.88,          Temperature:19.32;
30-12-2014 20:56 - [garden]   Humidity:21.97,          Temperature:25.40;
30-12-2014 20:57 - [server_room]   Humidity:38.88,          Temperature:19.43;
30-12-2014 20:57 - [garden]   Humidity:21.97,          Temperature:25.48;
30-12-2014 20:58 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 20:58 - [garden]   Humidity:21.98,          Temperature:25.44;
30-12-2014 20:59 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 20:59 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 20:59 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 20:59 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:00 - [server_room]   Humidity:38.88,          Temperature:19.39;
30-12-2014 21:00 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:00 - [server_room]   Humidity:38.88,          Temperature:19.36;
30-12-2014 21:00 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:01 - [server_room]   Humidity:38.89,          Temperature:19.39;
30-12-2014 21:01 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:01 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:01 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:02 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:02 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:02 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:02 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:03 - [server_room]   Humidity:38.88,          Temperature:19.36;
30-12-2014 21:03 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:03 - [server_room]   Humidity:38.88,          Temperature:19.43;
30-12-2014 21:03 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:04 - [server_room]   Humidity:38.89,          Temperature:19.39;
30-12-2014 21:04 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:05 - [server_room]   Humidity:38.88,          Temperature:19.36;
30-12-2014 21:05 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:06 - [server_room]   Humidity:38.89,          Temperature:19.39;
30-12-2014 21:06 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:06 - [server_room]   Humidity:38.88,          Temperature:19.39;
30-12-2014 21:06 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:07 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:07 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:07 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:07 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:08 - [server_room]   Humidity:38.89,          Temperature:19.48;
30-12-2014 21:08 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:08 - [server_room]   Humidity:38.89,          Temperature:19.48;
30-12-2014 21:08 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:09 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:09 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:09 - [server_room]   Humidity:38.89,          Temperature:19.48;
30-12-2014 21:09 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:10 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:10 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:10 - [server_room]   Humidity:38.89,          Temperature:19.43;
30-12-2014 21:10 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:12 - [server_room]   Humidity:38.88,          Temperature:19.32;
30-12-2014 21:12 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:12 - [server_room]   Humidity:39.41,          Temperature:19.28;
30-12-2014 21:12 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:13 - [server_room]   Humidity:39.39,          Temperature:19.07;
30-12-2014 21:13 - [garden]   Humidity:21.98,          Temperature:25.56;
30-12-2014 21:13 - [server_room]   Humidity:39.91,          Temperature:19.00;
30-12-2014 21:13 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:14 - [server_room]   Humidity:39.90,          Temperature:18.92;
30-12-2014 21:14 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:14 - [server_room]   Humidity:39.90,          Temperature:18.92;
30-12-2014 21:14 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:15 - [server_room]   Humidity:40.42,          Temperature:18.75;
30-12-2014 21:15 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:15 - [server_room]   Humidity:40.42,          Temperature:18.72;
30-12-2014 21:15 - [garden]   Humidity:21.98,          Temperature:25.52;
30-12-2014 21:16 - [server_room]   Humidity:40.40,          Temperature:18.64;
30-12-2014 21:16 - [garden]   Humidity:21.99,          Temperature:25.64;
30-12-2014 21:16 - [server_room]   Humidity:40.40,          Temperature:18.60;
30-12-2014 21:16 - [garden]   Humidity:21.99,          Temperature:25.64;
30-12-2014 21:17 - [server_room]   Humidity:40.39,          Temperature:18.56;
30-12-2014 21:17 - [garden]   Humidity:21.99,          Temperature:25.68;
30-12-2014 21:17 - [server_room]   Humidity:40.39,          Temperature:18.56;
30-12-2014 21:17 - [garden]   Humidity:21.99,          Temperature:25.64;
30-12-2014 21:19 - [server_room]   Humidity:40.91,          Temperature:18.43;
30-12-2014 21:19 - [garden]   Humidity:21.99,          Temperature:25.68;
30-12-2014 21:19 - [server_room]   Humidity:40.91,          Temperature:18.39;
30-12-2014 21:19 - [garden]   Humidity:21.99,          Temperature:25.64;
30-12-2014 21:20 - [server_room]   Humidity:40.91,          Temperature:18.36;
30-12-2014 21:20 - [garden]   Humidity:21.99,          Temperature:25.64;
30-12-2014 21:20 - [server_room]   Humidity:40.91,          Temperature:18.36;
30-12-2014 21:20 - [garden]   Humidity:21.99,          Temperature:25.60;
30-12-2014 21:21 - [server_room]   Humidity:40.91,          Temperature:18.39;
30-12-2014 21:21 - [garden]   Humidity:21.99,          Temperature:25.64;
30-12-2014 21:21 - [server_room]   Humidity:40.91,          Temperature:18.39;
30-12-2014 21:21 - [garden]   Humidity:21.99,          Temperature:25.68;
30-12-2014 21:22 - [server_room]   Humidity:40.90,          Temperature:18.32;
30-12-2014 21:22 - [garden]   Humidity:21.99,          Temperature:25.68;
30-12-2014 21:22 - [server_room]   Humidity:40.90,          Temperature:18.32;
30-12-2014 21:22 - [garden]   Humidity:21.99,          Temperature:25.68;
30-12-2014 21:23 - [server_room]   Humidity:40.90,          Temperature:18.32;
30-12-2014 21:23 - [garden]   Humidity:21.99,          Temperature:25.68;
30-12-2014 21:23 - [server_room]   Humidity:40.90,          Temperature:18.36;
30-12-2014 21:23 - [garden]   Humidity:21.99,          Temperature:25.72;
30-12-2014 21:24 - [server_room]   Humidity:40.90,          Temperature:18.32;
30-12-2014 21:24 - [garden]   Humidity:21.99,          Temperature:25.68;
30-12-2014 21:25 - [server_room]   Humidity:41.42,          Temperature:18.28;
30-12-2014 21:25 - [garden]   Humidity:21.99,          Temperature:25.72;
30-12-2014 21:26 - [server_room]   Humidity:40.91,          Temperature:18.52;
30-12-2014 21:26 - [garden]   Humidity:21.99,          Temperature:25.72;
30-12-2014 21:26 - [server_room]   Humidity:40.92,          Temperature:18.48;
30-12-2014 21:26 - [garden]   Humidity:21.99,          Temperature:25.72;
30-12-2014 21:27 - [server_room]   Humidity:40.41,          Temperature:18.64;
30-12-2014 21:27 - [garden]   Humidity:21.99,          Temperature:25.72;
30-12-2014 21:27 - [server_room]   Humidity:40.41,          Temperature:18.72;
30-12-2014 21:27 - [garden]   Humidity:21.99,          Temperature:25.72;
30-12-2014 21:28 - [server_room]   Humidity:40.43,          Temperature:18.88;
30-12-2014 21:28 - [garden]   Humidity:21.99,          Temperature:25.72;
30-12-2014 21:28 - [server_room]   Humidity:40.43,          Temperature:18.96;
30-12-2014 21:28 - [garden]   Humidity:21.99,          Temperature:25.72;
